"gloss","target_child_name","part_of_speech","target_child_sex"
"is it a tame friendly dinosaur","Jillian","aux pro:per det:art adj adj n","female"
"Al's kind of a bad guy too","Jillian","adj n prep det:art adj n adv","female"
"maybe you gotta look at it from Jenell's side","Jillian","adv pro:per mod v prep pro:per prep adj n","female"
"you think Al's a nice guy","Jillian","pro:per v adj det:art adj n","female"
"that was a great story","Jillian","pro:dem cop det:art adj n","female"
"he's got a very silly hat","Jillian","pro:sub part det:art adv adj n","female"
"that was the best story I've heard in a long time","Jillian","pro:dem cop det:art adj n pro:sub part prep det:art adj n","female"
"the little lamby's gonna go to school","Jillian","det:art adj adj aux part v prep n","female"
"I bet this little boy wants the bl dinosaur to go to school with him","Jillian","pro:sub v det:dem adj n v det:art n inf v prep n prep pro:obj","female"
"well why don't you use a different dinosaur to tell a story","Jillian","n pro:rel mod pro:per v det:art adj n inf v det:art n","female"
"a new one because there's a lot of dinosaurs over there","Jillian","det:art adj pro:indef conj pro:exist det:art n prep n prep n","female"
"there might not be much left huh","Jillian","adv n neg cop adv adj co","female"
"it might be almost empty","Jillian","pro:per mod cop adv adj","female"
"oh okay","Jillian","co adj","female"
"there's a here's a good page Jill","Jillian","pro:exist det:art adj n n:prop","female"
"I found you a good page to use","Jillian","pro:sub v pro:per det:art adj n inf v","female"
"um should we ask the little boy where he wants to go","Jillian","mod pro:sub v det:art adj n pro:rel pro:sub v inf v","female"
"mm yummy","Jillian","co adj","female"
"delicious","Jillian","adj","female"
"that was the funniest looking face","Jillian","pro:dem cop det:art adj part n","female"
"oh a little pig","Jillian","co det:art adj n","female"
"I bet I bet we love the little pig don't we","Jillian","pro:sub v pro:sub v det:art adj n mod pro:sub","female"
"delicious","Jillian","adj","female"
"what happened to this little girl","Jillian","pro:int v prep det:dem adj n","female"
"good","Jillian","adj","female"
"perfect","Jillian","adj","female"
"I'm sorry","Jillian","pro:sub adj","female"
"that's a good memory Jilly","Jillian","pro:dem det:art adj n n:prop","female"
"uhoh Jilly careful not on the table","Jillian","co n:prop adj neg prep det:art n","female"
"should they have what should they have if they're thirsty","Jillian","mod pro:sub v pro:int mod pro:sub v conj pro:sub adj","female"
"now are you telling me that this really is a tame friendly dinosaur","Jillian","adv aux pro:per part pro:obj comp pro:dem adv cop det:art adj adj n","female"
"are you really a friendly dinosaur","Jillian","cop pro:per adv det:art adj n","female"
"are you sure this is a friendly dinosaur","Jillian","cop pro:per adj pro:dem cop det:art adj n","female"
"cute","Jillian","adj","female"
"wow I thought it was a big nose","Jillian","co pro:sub v pro:per cop det:art adj n","female"
"okay is everybody safe","Jillian","co aux pro:indef adj","female"
"very good","Jillian","adv adj","female"
"everybody's safe in the farm","Jillian","adj n prep det:art n","female"
"are you sure","Jillian","cop pro:per adj","female"
"looks like a little bit of purple","Jillian","v conj det:art adj n prep n","female"
"orange head","Jillian","adj n","female"
"sure","Jillian","adj","female"
"yeah Jilly why don't you color on a white piece of paper","Jillian","co n:prop pro:rel mod pro:per v prep det:art adj n prep n","female"
"nothing red cutie","Jillian","pro:indef adj n","female"
"very good","Jillian","adv adj","female"
"you're doing a good job of turning the markers over","Jillian","pro:per part det:art adj n prep n:gerund det:art n adv","female"
"you're right he's got brown in him","Jillian","pro:per adj pro:sub part adj adv pro:obj","female"
"where's that black one go","Jillian","pro:int mod adv adj det:num v","female"
"wow that's good work Jilly","Jillian","co pro:dem adj n n:prop","female"
"very good","Jillian","adv adj","female"
"nice job","Jillian","adj n","female"
"oh good","Jillian","co adj","female"
"okay on try on the white paper sweetheart","Jillian","co v prep det:art adj n","female"
"maybe you need something to clean that up","Jillian","adv pro:per v pro:indef inf adj adv adv","female"
"it's very hot","Jillian","pro:per adv adj","female"
"so we're gonna we're gonna leave it okay because I think it's a book that kids get to read","Jillian","adv pro:sub part v pro:per adj conj pro:sub v pro:per det:art n pro:rel v v inf v","female"
"a wet wipe","Jillian","det:art adj n","female"
"why don't you try copying this picture on the white paper","Jillian","pro:int mod pro:per v part det:dem n prep det:art adj n","female"
"hm sometimes that doesn't work but we n always hafta stay away from fire right","Jillian","co adv adv mod n conj pro:sub adv mod v adv prep n adj","female"
"is it coming off a little bit","Jillian","aux pro:per part prep det:art adj n","female"
"yep unless it's pretend fire like that","Jillian","co conj pro:per adj n prep pro:dem","female"
"that would be a good idea","Jillian","pro:dem mod cop det:art adj n","female"
"good work Jilly","Jillian","adj n n:prop","female"
"oh boy that was yummy but now I'm very","Jillian","co n pro:rel cop adj conj adv pro:sub adv","female"
"oh great thanks","Jillian","co adj co","female"
"I'd love to but I gotta tell you I'm yawning and I'm very sleepy","Jillian","pro:sub v prep conj pro:sub mod v pro:per pro:sub part coord pro:sub adv adj","female"
"maybe he's sleeping a little bit","Jillian","adv pro:sub part det:art adj n","female"
"wow I don't know if that's pink what color does that look like","Jillian","co pro:sub mod v comp pro:dem adj pro:int n mod pro:dem v conj","female"
"I would I'll tell you you're very brave","Jillian","pro:sub v pro:per pro:per adv adj","female"
"those are good circles","Jillian","pro:dem cop adj n","female"
"you're very brave because I would be very worried about waking up the dinosaur","Jillian","pro:per adv adj conj pro:sub mod cop adv part adv part prep det:art n","female"
"he is big","Jillian","pro:sub cop adj","female"
"very good","Jillian","adv adj","female"
"is my friend the one that that poured cold water on me","Jillian","aux det:poss n det:art pro:indef pro:rel v adj n prep pro:obj","female"
"it didn't feel like hot water","Jillian","pro:per mod v prep adj n","female"
"oh now that's nice","Jillian","co adv pro:dem adj","female"
"that's very cozy","Jillian","pro:dem adv adj","female"
"I think I'm gonna have a nice little bath","Jillian","pro:sub v pro:sub part v det:art adj adj n","female"
"now what would make this bath better","Jillian","adv pro:int mod v det:dem n adj","female"
"and did they take you someplace special yesterday","Jillian","coord v pro:sub v pro:per adv adj adv:tem","female"
"did Grandma and Grandpa take you any place special","Jillian","v n:prop coord n:prop v pro:per qn n adj","female"
"look at those loop+de+loops they're huge","Jillian","v prep det:dem pro:sub adj","female"
"hot water","Jillian","adj n","female"
"yeah this pink bow","Jillian","co det:dem adj n","female"
"is it soft","Jillian","aux pro:per adj","female"
"hm funny because whose birthday is today Jillian","Jillian","co adj conj pro:int cop adv:tem n:prop","female"
"oh you mean slide in your toys in your bath","Jillian","co pro:per adj n prep det:poss n prep det:poss n","female"
"and then his face was soft right","Jillian","coord adv:tem det:poss n cop adj co","female"
"it was pretty soft","Jillian","pro:per cop adv adj","female"
"somebody was moving a moving some furniture and it sounded pretty loud","Jillian","pro:indef aux part qn n coord pro:per v adv adj","female"
"Sagittarians are good people","Jillian","n:prop cop adj n","female"
"wow what a big Woody","Jillian","co pro:int det:art adj n:prop","female"
"I didn't know you were gonna make a big big Woody","Jillian","pro:sub mod v pro:per aux part v det:art adj adj n:prop","female"
"Capricorns are good people too","Jillian","n:prop cop adj n adv","female"
"Grandma has short hair","Jillian","n:prop aux adj n","female"
"well these are just your paintings they're not your presents","Jillian","co det:dem aux adj det:poss n:gerund pro:sub neg det:poss n","female"
"we're gonna stay here for a little while longer","Jillian","pro:sub part v adv prep det:art adj n adj","female"
"do you needta go potty","Jillian","mod pro:per v v adj","female"
"it's been a long time","Jillian","pro:per cop det:art adj n","female"
"it looks like it's too late isn't it","Jillian","pro:per v conj pro:per adv adj cop pro:per","female"
"nice job Jilly","Jillian","adj n n:prop","female"
"very nice","Jillian","adv adj","female"
"well I don't know if I agree that that's where the poopie's home is","Jillian","co pro:sub mod v comp pro:sub v adv pro:dem pro:int det:art adj n cop","female"
"you're doing a very good job","Jillian","pro:per part det:art adv adj n","female"
"oh it's okay Jilly I don't I don't have um I don't have something to change you right now","Jillian","co pro:per adj n:prop pro:sub mod v pro:sub mod v pro:indef inf v pro:per adv adv","female"
"those are good stories","Jillian","pro:dem cop adj n","female"
"yeah sometimes we can change your stuff on that but I don't have anything to change you right now so I'll change you when we get home okay","Jillian","co adv pro:sub mod v det:poss n prep det:dem conj pro:sub mod v pro:indef inf v pro:per adv adv adv pro:sub v pro:per conj pro:sub v adv adj","female"
"you're still not done huh","Jillian","pro:per adj neg part co","female"
"do you wanna tell Jenell about the dream you had last night","Jillian","mod pro:per v v n:prop prep det:art n pro:per v adj n","female"
"this would be a perfect time to go to the bathroom right","Jillian","pro:dem mod cop det:art adj n inf v prep det:art adj","female"
"well that will be an interesting tape","Jillian","adv adv mod cop det:art adj n","female"
"it looks like the special house that you play at Cathy's room with","Jillian","pro:per v conj det:art adj n pro:rel pro:per v prep adj n prep","female"
"remember he you told me he did something really funny","Jillian","co pro:sub pro:per v pro:obj pro:sub v pro:indef adv adj","female"
"now those stepsisters and the stepmother were they nice to Cinderella","Jillian","adv det:dem n coord det:art n aux pro:sub adj prep n:prop","female"
"do you think they were nice to Cinderella","Jillian","mod pro:per v pro:sub cop adj prep n:prop","female"
"that's a real friend huh","Jillian","pro:dem det:art adj n co","female"
"that's not the monster that's scary right","Jillian","pro:dem neg det:art n pro:rel adj adj","female"
"I'm sorry","Jillian","pro:sub adj","female"
"there was something funny about the bathroom isn't there","Jillian","pro:exist cop pro:indef adj prep det:art adv","female"
"what's this is beautiful","Jillian","pro:dem cop adj","female"
"it's beautiful","Jillian","pro:per adj","female"
"it was a very good book","Jillian","pro:per cop det:art adv adj n","female"
"and she gave her the pretty dress","Jillian","coord pro:sub v pro:obj det:art adj n","female"
"and she got the pretty dress and what else did she get on her feet","Jillian","coord pro:sub v det:art adj n coord pro:int post mod pro:sub v prep det:poss n","female"
"they got wet","Jillian","pro:sub v adj","female"
"because they were all wet right","Jillian","conj pro:sub cop adv adj adj","female"
"they're all dirty","Jillian","pro:sub post adj","female"
"that's a lot of sand and that's a good story because that's exactly what happens when you go on at to the beach","Jillian","pro:dem det:art n prep n coord pro:dem det:art adj n conj pro:dem adv pro:int v conj pro:per v prep det:art n","female"
