gloss,target_child_name,part_of_speech,target_child_sex
let's put it on the on the thingy right,Jillian,v v pro:per prep det:art prep det:art adj co,female
tickly,Jillian,adj,female
oh are you sleepy,Jillian,co aux pro:per adj,female
wow now it's pink,Jillian,co adv pro:per adj,female
oh that looks like mommy's water right,Jillian,co pro:rel v prep adj n co,female
a pink airplane,Jillian,det:art adj n,female
good night,Jillian,adj n,female
wow what a good little boy,Jillian,co pro:int det:art adj adj n,female
oh that's Jenell's juice too,Jillian,co pro:rel adj n adv,female
oh okay,Jillian,co adj,female
well what time does that mean,Jillian,co pro:int n mod pro:dem adj,female
if it's good morning it's time to go,Jillian,conj pro:per adj n pro:per n inf v,female
is that good,Jillian,cop det:dem adj,female
I think mommy probably takes him to the potty right,Jillian,pro:sub v n adv v pro:obj prep det:art adj co,female
and then let's say let's pretend the potty's right here,Jillian,coord adv:tem v v v v det:art adj cop adv adv,female
okay and then he goes on the potty,Jillian,co coord adv:tem pro:sub v prep det:art adj,female
good thing you got little fingers,Jillian,adj n pro:per v adj n,female
good job,Jillian,adj n,female
because you sure don't,Jillian,conj pro:per adj mod,female
because somebody's gotta eat the broccoli right,Jillian,conj adj mod v det:art n co,female
and mommy's gonna give him a little cup and what is he gonna do,Jillian,coord n part v pro:obj det:art adj n coord pro:int cop pro:sub part v,female
that's pretty good,Jillian,pro:dem adv adj,female
I'm gonna load up all my groceries okay,Jillian,pro:sub part v adv qn det:poss n adj,female
because he's a big boy,Jillian,conj pro:sub det:art adj n,female
great,Jillian,adj,female
yummy yummy huh,Jillian,adj adj co,female
that's great,Jillian,pro:dem adj,female
you're good at sharing,Jillian,pro:per adj prep n:gerund,female
well mommy better put the baby somewhere,Jillian,co n adj v det:art n adv,female
in his special car seat right,Jillian,prep det:poss adj n n co,female
actually Jilly said something very important you said,Jillian,adv n:prop v pro:indef adv adj pro:per v,female
take the crust off okay,Jillian,v det:art n adv adj,female
what's what's he pouring on the poor little owl,Jillian,pro:int pro:int pro:sub part prep det:art adj adj n,female
he's gonna get wet do you think he might like it,Jillian,pro:sub part v adj v pro:per v pro:sub mod v pro:per,female
did he call remember he called us back though remember,Jillian,mod pro:sub n co pro:sub v pro:obj adj adv co,female
hm what food is red,Jillian,co pro:int n cop adj,female
oh in in little buckets huh,Jillian,co prep adj n co,female
and daddy hoped you felt good and would go to sleep tonight for me,Jillian,coord n v pro:per v adj coord mod v prep n adv:tem prep pro:obj,female
these guys look like they're ah they're not very awake are they,Jillian,det:dem n v conj pro:sub co pro:sub neg adv adj cop pro:sub,female
this is different than the other milk huh,Jillian,pro:dem cop adj prep det:art qn n co,female
we're a happy family,Jillian,pro:sub det:art adj n,female
chocolate milk's yummy isn't it,Jillian,n adj adj cop pro:per,female
oh everybody's doing the same thing here,Jillian,co pro:indef part det:art adj n adv,female
except for him but everybody's doing the same thing,Jillian,v prep pro:obj conj adj part det:art adj n,female
little a,Jillian,adj n:let,female
very good,Jillian,adv adj,female
I'm so glad that these animals eat their broccoli,Jillian,pro:sub adv adj adv det:dem n v det:poss n,female
very very good,Jillian,adv adv adj,female
oh and these people are very busy,Jillian,co coord det:dem n cop adv adj,female
you wanna sleep a little bit,Jillian,pro:per v v det:art adj n,female
right these people are very busy,Jillian,adv det:dem n cop adv adj,female
oh gonna go bring the babies to Bubba's house,Jillian,co part v v det:art n prep adj n,female
that's grandma's,Jillian,pro:dem adj,female
yep you know what he's mowing the lawn like daddy does on the tractor but he's gotta lawnmower right,Jillian,co pro:per v pro:int pro:sub part det:art n co n mod prep det:art n conj pro:sub part det:art adj,female
maybe the real stuff,Jillian,adv det:art adj n,female
what's your favorite food,Jillian,pro:int det:poss adj n,female
favorite favorite favorite food Jilly,Jillian,adj n adj n n:prop,female
what's this what's this little foxy guy doing,Jillian,pro:int det:dem adj adj n part,female
he's got something special for the piggy what does he have,Jillian,pro:sub part pro:indef adj prep det:art adj pro:int v pro:sub v,female
ink is a funny word,Jillian,meta cop det:art adj n,female
I'm hungry I'll tell you,Jillian,pro:sub adj pro:sub v pro:per,female
great,Jillian,adj,female
that's really very funny,Jillian,pro:dem adv adv adj,female
in a in a big old yellow,Jillian,prep det:art adj adj n,female
I do feel like a blue hair day,Jillian,pro:sub mod v prep det:art adj n n,female
can I have my blue my hair all blue,Jillian,mod pro:sub v det:poss n det:poss n adv adj,female
very nice thank you,Jillian,adv adj v pro:per,female
good job,Jillian,adj n,female
beautiful,Jillian,adj,female
oh there's a lot of busy things going on in here,Jillian,co pro:exist det:art n prep adj n part adv prep adv,female
there's a lot of busy things going on in here,Jillian,pro:exist det:art n prep adj n part adv prep adv,female
that's not comfortable at all,Jillian,pro:dem neg adj prep pro:indef,female
but he it looks like he was taking a nap and look at what they they decided to take the whole bathtub,Jillian,conj pro:sub pro:per v conj pro:sub aux part det:art n coord v prep pro:int pro:sub pro:sub v inf v det:art adj,female
that's a piggy yeah you're right,Jillian,pro:dem det:art adj co pro:per co,female
you're cute,Jillian,pro:per adj,female
I'll go I'm gonna go find the bathroom and I'm gonna use it and I'll be right back okay,Jillian,pro:sub v pro:sub part v v det:art coord pro:sub part inf v pro:per coord pro:sub cop adj n adj,female
what were you drawing on the on the board pretty pictures,Jillian,pro:int cop pro:per n prep det:art n adj n,female
you're very thirsty,Jillian,pro:per adv adj,female
you're very welcome,Jillian,pro:per adv adj,female
they are cool shoes,Jillian,pro:sub cop adj n,female
that looks like it's fun,Jillian,pro:rel v conj pro:per adj,female
gotta go to the bathroom Jilly I'll be right back,Jillian,mod v prep det:art n:prop pro:sub cop adj n,female
seems pretty empty sweetie pie want me to take it,Jillian,cop adv adj co n v pro:obj inf v pro:per,female
are you cold or are you just fine,Jillian,cop pro:per adv coord cop pro:per adv adj,female
on the table sure,Jillian,prep det:art n adj,female
I'll make sure it's okay,Jillian,pro:sub v adj pro:per adj,female
is we hafta ask Jenell if it's okay,Jillian,aux pro:sub mod v n:prop conj pro:per adj,female
you always want french fries Jilly,Jillian,pro:per adv v adj n n:prop,female
they're good,Jillian,pro:sub adj,female
we were going to Jenell's today,Jillian,pro:sub aux part prep adj adv:tem,female
that's good they can become friends,Jillian,pro:dem adj pro:sub mod cop n,female
we went and we saw a lot of dinosaurs at a special children's museum there,Jillian,pro:sub v coord pro:sub v det:art n prep n prep det:art n adj n adv,female
you sure it's a red hat,Jillian,pro:per adj pro:per det:art adj n,female
oh it sounded like someone's moving furniture in another room,Jillian,co pro:per part co adj part n prep qn n,female
but they're not really scary after all,Jillian,conj pro:sub neg adv adj prep pro:indef,female
I can use a couple of different credit cards or my money,Jillian,pro:sub mod v det:art n prep adj n n coord det:poss n,female
and we went for a special reason because we wanted to visit who Jilly,Jillian,coord pro:sub v prep det:art adj n conj pro:sub v prep n pro:rel n:prop,female
and while we were there we went to a great great great children's museum,Jillian,coord conj pro:sub cop adv pro:sub v prep det:art adj adj adj adj n,female
great,Jillian,adj,female
they had a pretend,Jillian,pro:sub v det:art adj,female
make sure it doesn't spill anymore,Jillian,v adj pro:per mod v adv,female
really expensive piece of machinery,Jillian,adv adj n prep n,female
yeah shoulda done that in the first place,Jillian,co mod aux part pro:dem prep det:art adj n,female
Pooh's woods,Jillian,adj n,female
they're every single one of them right there,Jillian,qn adj pro:indef prep pro:obj adv adv,female
wow that's good,Jillian,co pro:dem adj,female
great,Jillian,adj,female
wow very good,Jillian,co adv adj,female
great,Jillian,adj,female
you should tell Jenell and Cathy about the restroom in the children's museum,Jillian,pro:per mod v n:prop coord n:prop prep det:art prep det:art adj n,female
there was a pretend diner and it was a lot of fun,Jillian,pro:exist cop det:art adj n coord pro:per cop det:art n prep n,female
that's great,Jillian,pro:dem adj,female
he's a very cute dog,Jillian,pro:sub det:art adv adj n,female
does he have a little name,Jillian,mod pro:sub v det:art adj n,female
oh look at him he's so cute,Jillian,co v prep pro:obj pro:sub adv adj,female
what's Blue's friends' name,Jillian,pro:int adj adj n,female
I I'm sure I'm gonna like this story,Jillian,pro:sub adj pro:sub part co det:dem n,female
because he's so little,Jillian,conj pro:sub adv adj,female
oh that's okay sweetie I don't wanna take all of Cathy's stickers,Jillian,co pro:dem adj co pro:sub mod v v pro:indef prep adj n,female
dogs eat and watch tv all at the same time,Jillian,n v coord n n pro:indef prep det:art adj n,female
oh I don't know if that's safe,Jillian,co pro:sub mod v comp pro:dem adj,female
do you think that's safe,Jillian,mod pro:per v pro:dem adj,female
little boy are you ready to go down the slide,Jillian,adj n aux pro:per adj inf v adv det:art n,female
so it wasn't a bad boo_boo,Jillian,adv pro:per cop det:art adj n,female
are you ready to go down the slide daddy,Jillian,cop pro:per adj inf v adv det:art n n,female
oh good,Jillian,co adj,female
mommy and daddy are gonna go downstairs to that meeting downstairs and talk to the teachers downstairs okay,Jillian,n coord n aux part v adv prep det:dem part adv coord n prep det:art n adv adj,female
good question,Jillian,adj n,female
we'll be right back,Jillian,pro:sub cop adj n,female
she's ready,Jillian,pro:sub adj,female
we'll be right back,Jillian,pro:sub cop adj n,female
she's ready,Jillian,pro:sub adj,female
oh what a good idea,Jillian,co pro:int det:art adj n,female
do you think it's okay if I leave my pocketbook here,Jillian,mod pro:per v pro:per adj conj pro:sub v det:poss adv,female
probably Jilly's height,Jillian,adv adj n,female
xxx actual,Jillian,adj,female
probably on the second bed right,Jillian,adv prep det:art adj n co,female
huh okay,Jillian,co adj,female
is that better,Jillian,cop comp adj,female
oh I'm sorry,Jillian,co pro:sub adj,female
it's not bad to go to the doctor,Jillian,pro:per neg adj inf v prep det:art n,female
oh you had a good sleep sweetheart,Jillian,co pro:per v det:art adj n,female
oh I'm so happy to hear that,Jillian,co pro:sub adv adj inf v pro:dem,female
did you have sweet dreams,Jillian,mod pro:per v adj n,female
let me get it all ready and you keep playing,Jillian,v pro:obj v pro:per adv adj coord pro:per v part,female
when I get it ready I'll tell you okay,Jillian,conj pro:sub v pro:per v pro:sub v pro:per adj,female
which one's a circle,Jillian,pro:rel adj det:art n,female
very good,Jillian,adv adj,female
why don't we make it more comfortable for you,Jillian,pro:int mod pro:sub v pro:per adv adj prep pro:per,female
is there something special that you wanna do for Jenell on the microphone so she can have it always,Jillian,cop adv pro:indef adj comp pro:per v v prep n:prop prep det:art n conj pro:sub mod v pro:per adv,female
that is not very nice is it,Jillian,pro:dem cop neg adv adj aux pro:per,female
it's uncomfortable huh,Jillian,pro:per adj co,female
very good,Jillian,adv adj,female
okay is that better,Jillian,co aux adv adj,female
that sounds like brown bear brown bear what do you see,Jillian,det:dem n prep adj n adj n pro:int mod pro:per v,female
right because that's where the babies go in their car seats,Jillian,adj conj pro:rel pro:rel det:art n v prep det:poss n n,female
that's one of Jillian's favorite xxx,Jillian,pro:dem pro:indef prep adj n,female
brown bear brown bear what do you see,Jillian,adj n adj n pro:int mod pro:per v,female
great the whole family can go someplace,Jillian,adj det:art adj n mod v adv,female
where's the whole family gonna go,Jillian,pro:int det:art adj n part v,female
Bert's the one that stays home,Jillian,adj det:art pro:indef pro:rel v adv,female
do you think it's okay to have the dinosaurs come in the car with the family,Jillian,mod pro:per v pro:per adj inf v det:art n v adv det:art n prep det:art n,female
do you think Woody's gonna what's Woody gonna do,Jillian,mod pro:per v adj part pro:int n:prop part inf v,female
that's okay,Jillian,pro:dem adj,female
she's going on the potty,Jillian,pro:sub part prep det:art adj,female
what a good girl,Jillian,pro:int det:art adj n,female
is it a tame friendly dinosaur,Jillian,aux pro:per det:art adj adj n,female
Al's kind of a bad guy too,Jillian,adj n prep det:art adj n adv,female
maybe you gotta look at it from Jenell's side,Jillian,adv pro:per mod v prep pro:per prep adj n,female
you think Al's a nice guy,Jillian,pro:per v adj det:art adj n,female
that was a great story,Jillian,pro:dem cop det:art adj n,female
he's got a very silly hat,Jillian,pro:sub part det:art adv adj n,female
that was the best story I've heard in a long time,Jillian,pro:dem cop det:art adj n pro:sub part prep det:art adj n,female
the little lamby's gonna go to school,Jillian,det:art adj adj aux part v prep n,female
I bet this little boy wants the bl dinosaur to go to school with him,Jillian,pro:sub v det:dem adj n v det:art n inf v prep n prep pro:obj,female
